"id,""vuosi"",""sp"",""ika"",""kieli"",""peas"",""pekoko"",""suuralue"",""sivs"",""yo"",""ututku"",""patv"",""amas"",""sose"",""toimiala"",""jurmu"",""tuloluokka"",""isa_ika"",""isa_kieli"",""isa_patv"",""isa_amas"",""isa_toimiala"",""isa_jurmu"",""aiti_ika"",""aiti_kieli"",""aiti_patv"",""aiti_amas"",""aiti_toimiala"",""aiti_jurmu"""
"447,1970,""1"",20,""2"",""3"",3,""2"",""1"",""0"",,""4"",,""6"",""99"",""9"",,,,,,,,,,,,,"
"447,1980,""1"",30,""2"",""3"",2,""2"",""1"",""0"",,""4"",,""9"",""99"",""9"",,,,,,,,,,,,,"
"447,1990,""1"",40,""2"",""3"",2,""2"",""1"",""0"",,""4"",,""6"",,""9"",2,,,,,,,,,,,,"
"447,2000,""1"",50,""2"",""0"",0,""2"",""1"",""0"",,""4"",,""7"",""99"",""9"",2,,,,,,,,,,,,"
"447,2010,""1"",60,""2"",""0"",0,""2"",""1"",""0"",,""4"",,""7"",,""9"",2,,,,,,,,,,,,"
"448,1950,""2"",5,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,30,""1"",""0"",""1"",""82"",""1"",33,""1"",""0"",""1"",""73"",""1"""
"448,1970,""2"",25,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""95"",""4"",6,,,,,,,,,,,,"
"448,1980,""2"",35,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""51"",""5"",8,,,,,,,,,,,,"
"448,1990,""2"",45,""1"",""2"",3,""1"",""2"",""0"",,""4"",,""9"",,""9"",6,,,,,,,,,,,,"
"448,2000,""2"",55,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""91"",""4"",8,,,,,,,,,,,,"
"448,2010,""2"",65,""1"",""2"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"449,1950,""1"",8,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,,,,,,,36,""1"",""0"",""2"",""01"",""9"""
"449,1970,""1"",28,""1"",""1"",4,""1"",""2"",""0"",""36"",""0"",""2"",""2"",""11"",""9"",2,,,,,,,,,,,,"
"449,1980,""1"",38,""1"",""2"",4,""1"",""2"",""0"",""36"",""0"",""1"",""5"",""12"",""4"",10,,,,,,,,,,,,"
"449,1990,""1"",48,""1"",""1"",3,""1"",""2"",""0"",""36"",""0"",""1"",""5"",""04"",""4"",9,,,,,,,,,,,,"
"449,2000,""1"",58,""1"",""1"",3,""1"",""2"",""0"",""36"",""0"",""1"",""9"",""74"",""1"",7,,,,,,,,,,,,"
"449,2010,""1"",68,""1"",""1"",2,""1"",""2"",""0"",""36"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"450,1950,""2"",1,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"450,1970,""2"",21,""1"",""0"",0,""3"",""1"",""0"",,""0"",""1"",""4"",""62"",""5"",5,,,,,,,,,,,,"
"450,1980,""2"",31,""1"",""2"",4,""3"",""2"",""0"",,""4"",""1"",""9"",""93"",""2"",2,,,,,,,,,,,,"
"450,1990,""2"",41,""1"",""2"",5,""3"",""2"",""0"",,""0"",""1"",""4"",""43"",""4"",5,,,,,,,,,,,,"
"450,2000,""2"",51,""1"",""2"",4,""3"",""2"",""0"",,""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"450,2010,""2"",61,""1"",""2"",2,""3"",""2"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"451,1950,""2"",7,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,47,""1"",""0"",""2"",""01"",""9"",45,""1"",""0"",""2"",""01"",""9"""
"451,1970,""2"",27,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""61"",""5"",5,,,,,,,,,,,,"
"451,1980,""2"",37,""1"",""0"",0,""1"",""4"",""0"",,""0"",""1"",""5"",""63"",""5"",6,,,,,,,,,,,,"
"451,1990,""2"",47,""1"",""0"",0,""1"",""4"",""0"",,""0"",""1"",""4"",""45"",""4"",3,,,,,,,,,,,,"
"451,2000,""2"",57,""1"",""0"",0,""1"",""4"",""0"",,""0"",""1"",""5"",""74"",""4"",5,,,,,,,,,,,,"
"451,2010,""2"",67,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"452,1950,""1"",4,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,40,""1"",""0"",""1"",""73"",""1"",40,""1"",""4"",""1"",""73"",""1"""
"452,1970,""1"",24,""1"",""3"",3,""1"",""1"",""0"",,""0"",""1"",""4"",""83"",""4"",,,,,,,,,,,,,"
"452,1980,""1"",34,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""61"",""4"",10,,,,,,,,,,,,"
"452,1990,""1"",44,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""41"",""4"",10,,,,,,,,,,,,"
"452,2000,""1"",54,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""51"",""4"",7,,,,,,,,,,,,"
"452,2010,""1"",64,""1"",""1"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"453,1950,""2"",5,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,,,,,,,34,""1"",""0"",""1"",""27"",""5"""
"454,1950,""1"",2,""1"",""3"",4,""4"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""66"",""3"",23,""1"",""0"",""1"",""66"",""3"""
"454,1970,""1"",22,""1"",""1"",2,""2"",""2"",""0"",,""0"",""1"",""5"",""31"",""4"",9,,,,,,,,,,,,"
"454,1980,""1"",32,""1"",""2"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""91"",""2"",9,,,,,,,,,,,,"
"454,1990,""1"",42,""1"",""1"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""82"",""2"",9,,,,,,,,,,,,"
"454,2000,""1"",52,""1"",""1"",2,""2"",""2"",""0"",,""0"",""1"",""5"",""75"",""2"",10,,,,,,,,,,,,"
"454,2010,""1"",62,""1"",""1"",2,""2"",""2"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"455,1950,""2"",3,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,30,""1"",""0"",""1"",""04"",""5"",26,""1"",""4"",""1"",""04"",""5"""
"455,1970,""2"",23,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""63"",""5"",6,,,,,,,,,,,,"
"455,1980,""2"",33,""1"",""0"",0,""1"",""4"",""0"",""38"",""0"",""1"",""4"",""63"",""5"",8,,,,,,,,,,,,"
"455,1990,""2"",43,""1"",""1"",2,""1"",""4"",""0"",""38"",""0"",""1"",""4"",""48"",""4"",9,,,,,,,,,,,,"
"455,2000,""2"",53,""1"",""0"",0,""1"",""4"",""0"",""38"",""0"",""1"",""5"",""74"",""4"",7,,,,,,,,,,,,"
"456,1950,""1"",2,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""82"",""2"",26,""1"",""4"",""1"",""82"",""2"""
"456,1970,""1"",22,""1"",""3"",7,""1"",""1"",""1"",""30"",""3"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"456,1980,""1"",32,""1"",""1"",2,""1"",""2"",""1"",""75"",""0"",""1"",""3"",""93"",""2"",10,,,,,,,,,,,,"
"456,1990,""1"",42,""1"",""1"",4,""1"",""2"",""1"",""75"",""0"",""1"",""3"",""85"",""2"",10,,,,,,,,,,,,"
"456,2000,""1"",52,""1"",""1"",4,""1"",""2"",""1"",""75"",""0"",""1"",""4"",""74"",""1"",7,,,,,,,,,,,,"
"456,2010,""1"",62,""1"",""1"",3,""1"",""2"",""1"",""75"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"457,1950,""1"",0,""1"",""3"",7,""3"",,""0"",,""2"",,,,,,53,""1"",""0"",""2"",""01"",""9"",43,""1"",""0"",""2"",""01"",""9"""
"457,1970,""1"",20,""1"",""3"",7,""3"",""1"",""0"",""35"",""0"",""2"",""2"",""11"",""9"",8,,,,,,,,,,,,"
"457,1980,""1"",30,""1"",""1"",2,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""95"",""4"",10,,,,,,,,,,,,"
"457,1990,""1"",40,""1"",""1"",4,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""45"",""4"",8,,,,,,,,,,,,"
"457,2000,""1"",50,""1"",""1"",3,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""50"",""4"",8,,,,,,,,,,,,"
"457,2010,""1"",60,""1"",""1"",2,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""45"",""4"",8,,,,,,,,,,,,"
"458,1950,""2"",1,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,46,""1"",""0"",""2"",""24"",""9"",43,""1"",""0"",""2"",""01"",""9"""
"458,1970,""2"",21,""1"",""3"",3,""1"",""1"",""0"",,""0"",""1"",""5"",""63"",""9"",1,,,,,,,,,,,,"
"458,1980,""2"",31,""1"",""1"",2,""1"",""1"",""0"",,""0"",""1"",""5"",""63"",""5"",6,,,,,,,,,,,,"
"458,1990,""2"",41,""1"",""1"",2,""1"",""1"",""0"",,""0"",""1"",""5"",""48"",""4"",7,,,,,,,,,,,,"
"458,2000,""2"",51,""1"",""2"",2,""1"",""1"",""0"",,""0"",""1"",""5"",""55"",""4"",6,,,,,,,,,,,,"
"458,2010,""2"",61,""1"",""2"",2,""1"",""1"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"459,1950,""1"",0,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,24,""1"",""0"",""1"",""37"",""5"",22,""1"",""0"",""1"",""67"",""1"""
"459,1970,""1"",20,""1"",""3"",4,""1"",""1"",""0"",,""3"",""1"",""7"",""38"",""9"",2,,,,,,,,,,,,"
"459,1980,""1"",30,""1"",""1"",3,""1"",""2"",""1"",""30"",""0"",""1"",""4"",""83"",""4"",9,,,,,,,,,,,,"
"459,1990,""1"",40,""1"",""1"",3,""1"",""2"",""1"",""30"",""0"",""1"",""3"",""72"",""4"",10,,,,,,,,,,,,"
"459,2000,""1"",50,""1"",""1"",2,""1"",""4"",""1"",""30"",""0"",""1"",""4"",""72"",""4"",10,,,,,,,,,,,,"
"459,2010,""1"",60,""1"",""1"",2,""1"",""2"",""1"",""30"",""0"",""1"",""3"",""62"",""4"",10,,,,,,,,,,,,"
"460,1950,""1"",9,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""38"",""5"",32,""1"",""4"",""1"",""38"",""5"""
"460,1980,""1"",39,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""3"",""61"",""4"",10,,,,,,,,,,,,"
"460,1990,""1"",49,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""3"",""18"",""4"",10,,,,,,,,,,,,"
"460,2000,""1"",59,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""24"",""4"",9,,,,,,,,,,,,"
"460,2010,""1"",69,""1"",""1"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",10,,,,,,,,,,,,"
"461,1950,""1"",4,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""27"",""5"",33,""1"",""4"",""1"",""27"",""5"""
"461,1970,""1"",24,""1"",""1"",4,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""38"",""4"",8,,,,,,,,,,,,"
"461,1980,""1"",34,""1"",""2"",4,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""34"",""4"",8,,,,,,,,,,,,"
"461,1990,""1"",44,""1"",""1"",4,""2"",""2"",""0"",""35"",""0"",""1"",""5"",""15"",""4"",8,,,,,,,,,,,,"
"461,2000,""1"",54,""1"",""1"",3,""2"",""2"",""0"",""35"",""4"",,""7"",""99"",""9"",6,,,,,,,,,,,,"
"461,2010,""1"",64,""1"",""1"",3,""2"",""2"",""0"",""35"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"462,1950,""1"",2,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,32,""1"",""0"",""2"",""01"",""9"",,,,,,"
"462,1970,""1"",22,""1"",""3"",7,""3"",""1"",""0"",,""0"",""1"",""3"",""94"",""5"",5,,,,,,,,,,,,"
"462,1980,""1"",32,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""62"",""4"",8,,,,,,,,,,,,"
"462,1990,""1"",42,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""72"",""4"",9,,,,,,,,,,,,"
"462,2000,""1"",52,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""9"",""72"",""4"",9,,,,,,,,,,,,"
"462,2010,""1"",62,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""3"",""62"",""4"",8,,,,,,,,,,,,"
"463,1950,""2"",8,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,38,""1"",""0"",""2"",""01"",""9"",31,""1"",""0"",""2"",""01"",""9"""
"463,1970,""2"",28,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""95"",""5"",5,,,,,,,,,,,,"
"463,1980,""2"",38,""1"",""2"",5,""1"",""2"",""0"",,""0"",""1"",""4"",""81"",""5"",7,,,,,,,,,,,,"
"463,1990,""2"",48,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""61"",""4"",8,,,,,,,,,,,,"
"463,2000,""2"",58,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""65"",""4"",9,,,,,,,,,,,,"
"463,2010,""2"",68,""1"",""0"",0,""1"",""5"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"464,1950,""2"",2,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,28,""1"",""0"",""1"",""33"",""5"",29,""1"",""4"",""1"",""33"",""5"""
"464,1970,""2"",22,""1"",""2"",4,""1"",""2"",""0"",,""4"",""1"",""4"",""61"",""9"",,,,,,,,,,,,,"
"464,1980,""2"",32,""1"",""2"",4,""1"",""2"",""0"",,""0"",""2"",""2"",""62"",""9"",9,,,,,,,,,,,,"
"464,1990,""2"",42,""1"",""2"",4,""1"",""2"",""0"",,""0"",""2"",""2"",""43"",""5"",10,,,,,,,,,,,,"
"464,2000,""2"",52,""1"",""2"",2,""1"",""2"",""0"",,""0"",""2"",""2"",""52"",""5"",2,,,,,,,,,,,,"
"464,2010,""2"",62,""1"",""2"",2,""4"",""2"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"465,1950,""1"",0,""1"",""3"",3,""3"",,""0"",,""2"",,,,,,19,""1"",""0"",""1"",""20"",""5"",19,""1"",""4"",""1"",""20"",""5"""
"465,1970,""1"",20,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""11"",""5"",3,,,,,,,,,,,,"
"465,1980,""1"",30,""1"",""1"",3,""3"",""2"",""0"",,""0"",""2"",""2"",""92"",""9"",10,,,,,,,,,,,,"
"465,1990,""1"",40,""1"",""0"",0,""3"",""2"",""0"",,""0"",""2"",""2"",""66"",""5"",8,,,,,,,,,,,,"
"466,1950,""1"",0,""1"",""3"",4,""3"",,""0"",,""2"",,,,,,23,""1"",""0"",""1"",""04"",""5"",24,""1"",""4"",""1"",""04"",""5"""
"466,1970,""1"",20,""1"",""1"",3,""3"",""2"",""0"",,""0"",""1"",""5"",""51"",""4"",8,,,,,,,,,,,,"
"466,1980,""1"",30,""1"",""1"",4,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""36"",""4"",8,,,,,,,,,,,,"
"466,1990,""1"",40,""1"",""1"",4,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""35"",""4"",9,,,,,,,,,,,,"
"466,2000,""1"",50,""1"",""1"",4,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""45"",""4"",8,,,,,,,,,,,,"
"466,2010,""1"",60,""1"",""1"",2,""3"",""2"",""0"",""35"",""4"",,""8"",,""9"",8,,,,,,,,,,,,"
"467,1950,""2"",7,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,,,,,,,35,""1"",""4"",""1"",""71"",""5"""
"467,1970,""2"",27,""1"",""3"",2,""1"",""1"",""0"",,""0"",""1"",""4"",""93"",""2"",2,,,,,,,,,,,,"
"467,1980,""2"",37,""1"",""1"",2,""1"",""1"",""0"",,""0"",,""9"",""99"",""9"",,,,,,,,,,,,,"
"467,1990,""2"",47,""1"",""1"",2,""1"",""1"",""0"",,""4"",,""6"",,""9"",3,,,,,,,,,,,,"
"467,2000,""2"",57,""1"",""1"",2,""1"",""1"",""0"",,""4"",,""7"",""99"",""9"",3,,,,,,,,,,,,"
"467,2010,""2"",67,""1"",""0"",0,""1"",""1"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"468,1950,""1"",3,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,39,""1"",""0"",""1"",""25"",""5"",43,""1"",""4"",""1"",""25"",""5"""
"468,1970,""1"",23,""1"",""3"",3,""2"",""1"",""0"",""33"",""0"",""1"",""4"",""61"",""5"",7,,,,,,,,,,,,"
"468,1980,""1"",33,""1"",""1"",3,""2"",""2"",""0"",""33"",""0"",""1"",""5"",""72"",""1"",8,,,,,,,,,,,,"
"468,1990,""1"",43,""1"",""1"",4,""2"",""2"",""0"",""33"",""0"",""1"",""5"",""57"",""1"",8,,,,,,,,,,,,"
"469,1950,""2"",3,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,27,""1"",""0"",""2"",""01"",""9"",23,""1"",""0"",""2"",""01"",""9"""
"469,1970,""2"",23,""1"",""2"",3,""1"",""2"",""0"",,""4"",""1"",""5"",""71"",""9"",,,,,,,,,,,,,"
"469,1980,""2"",33,""1"",""2"",4,""1"",""2"",""0"",,""4"",""1"",""9"",""92"",""5"",4,,,,,,,,,,,,"
"469,1990,""2"",43,""1"",""2"",4,""1"",""2"",""0"",,""0"",""2"",""2"",""66"",""5"",10,,,,,,,,,,,,"
"469,2000,""2"",53,""1"",""2"",3,""1"",""2"",""0"",,""0"",""2"",""2"",""74"",""5"",8,,,,,,,,,,,,"
"469,2010,""2"",63,""1"",""2"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"470,1950,""2"",6,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,,,,,,,40,""1"",""0"",""1"",""20"",""3"""
"470,1970,""2"",26,""1"",""2"",4,""1"",""2"",""0"",,""4"",""1"",""4"",""62"",""9"",3,,,,,,,,,,,,"
"470,1980,""2"",36,""1"",""2"",5,""1"",""2"",""0"",,""0"",""1"",""4"",""63"",""4"",4,,,,,,,,,,,,"
"470,1990,""2"",46,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""81"",""1"",8,,,,,,,,,,,,"
"470,2000,""2"",56,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""75"",""1"",6,,,,,,,,,,,,"
"471,1950,""1"",8,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,,,,,,,49,""1"",""4"",""2"",""20"",""9"""
"471,1970,""1"",28,""1"",""3"",4,""1"",""1"",""0"",,""0"",""1"",""5"",""32"",""4"",7,,,,,,,,,,,,"
"471,1980,""1"",38,""1"",""3"",3,""1"",""1"",""0"",,""0"",,""9"",""99"",""9"",,,,,,,,,,,,,"
"472,1950,""1"",0,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,,,,,,,29,""1"",""4"",""1"",""01"",""1"""
"472,1970,""1"",20,""1"",""3"",7,""1"",""1"",""1"",""30"",""3"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"472,1980,""1"",30,""1"",""2"",3,""1"",""2"",""1"",""74"",""0"",""1"",""3"",""83"",""1"",10,,,,,,,,,,,,"
"472,1990,""1"",40,""1"",""1"",3,""1"",""2"",""1"",""74"",""0"",""1"",""3"",""61"",""4"",10,,,,,,,,,,,,"
"472,2000,""1"",50,""1"",""1"",3,""1"",""2"",""1"",""74"",""0"",""1"",""3"",""65"",""4"",10,,,,,,,,,,,,"
"472,2010,""1"",60,""1"",""1"",3,""1"",""2"",""1"",""74"",""0"",""1"",""3"",""64"",""4"",10,,,,,,,,,,,,"
"473,1950,""2"",4,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,47,""1"",""0"",""1"",""82"",""1"",40,""1"",""4"",""1"",""82"",""1"""
"474,1950,""2"",5,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,44,""1"",""0"",""2"",""01"",""9"",25,""1"",""0"",""2"",""01"",""9"""
"474,1970,""2"",25,""1"",""2"",2,""2"",""2"",""0"",""35"",""4"",""1"",""4"",""62"",""9"",1,,,,,,,,,,,,"
"474,1980,""2"",35,""1"",""2"",3,""2"",""2"",""0"",""35"",""0"",""1"",""4"",""62"",""4"",8,,,,,,,,,,,,"
"474,1990,""2"",45,""1"",""2"",3,""2"",""2"",""0"",""35"",""4"",,""3"",,""9"",6,,,,,,,,,,,,"
"474,2000,""2"",55,""1"",""2"",2,""2"",""2"",""0"",""35"",""4"",,""2"",""99"",""9"",7,,,,,,,,,,,,"
"474,2010,""2"",65,""1"",""2"",2,""2"",""2"",""0"",""35"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"475,1950,""1"",7,""1"",""3"",7,""3"",,""0"",,""2"",,,,,,44,""1"",""0"",""1"",""04"",""9"",30,""1"",""0"",""2"",""01"",""9"""
"475,1970,""1"",27,""1"",""1"",4,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""34"",""3"",10,,,,,,,,,,,,"
"475,1980,""1"",37,""1"",""2"",5,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""34"",""3"",10,,,,,,,,,,,,"
"475,1990,""1"",47,""1"",""1"",3,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""14"",""3"",10,,,,,,,,,,,,"
"475,2000,""1"",57,""1"",""1"",2,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""21"",""4"",10,,,,,,,,,,,,"
"475,2010,""1"",67,""1"",""1"",2,""3"",""2"",""0"",""35"",""4"",,""7"",,""9"",9,,,,,,,,,,,,"
"476,1950,""2"",3,""1"",""0"",0,""1"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"476,1970,""2"",23,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""62"",""4"",4,,,,,,,,,,,,"
"476,1980,""2"",33,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""38"",""4"",6,,,,,,,,,,,,"
"476,1990,""2"",43,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""88"",""2"",5,,,,,,,,,,,,"
"476,2000,""2"",53,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""85"",""2"",7,,,,,,,,,,,,"
"476,2010,""2"",63,""1"",""2"",2,""1"",""2"",""0"",""38"",""0"",""1"",""5"",""87"",""2"",7,,,,,,,,,,,,"
"477,1950,""1"",4,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""83"",""1"",32,""1"",""4"",""1"",""83"",""1"""
"477,1970,""1"",24,""1"",""1"",3,""1"",""2"",""1"",""30"",""3"",,""7"",""99"",""9"",5,,,,,,,,,,,,"
"477,1980,""1"",34,""1"",""1"",4,""1"",""2"",""1"",""73"",""0"",""1"",""3"",""81"",""1"",10,,,,,,,,,,,,"
"477,1990,""1"",44,""1"",""1"",3,""1"",""2"",""1"",""73"",""0"",""1"",""3"",""61"",""3"",10,,,,,,,,,,,,"
"477,2000,""1"",54,""1"",""1"",2,""1"",""2"",""1"",""73"",""0"",""1"",""3"",""70"",""4"",6,,,,,,,,,,,,"
"478,1950,""1"",6,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,36,""1"",""0"",""1"",""71"",""1"",39,""1"",""4"",""1"",""71"",""1"""
"478,1970,""1"",26,""1"",""1"",3,""2"",""2"",""0"",,""0"",""1"",""4"",""61"",""4"",8,,,,,,,,,,,,"
"478,1980,""1"",36,""1"",""1"",4,""2"",""2"",""0"",,""0"",""2"",""1"",""62"",""9"",10,,,,,,,,,,,,"
"478,1990,""1"",46,""1"",""1"",4,""2"",""2"",""0"",,""0"",""2"",""2"",""45"",""5"",9,,,,,,,,,,,,"
"478,2000,""1"",56,""1"",""1"",2,""2"",""2"",""0"",,""0"",""1"",""4"",""50"",""4"",5,,,,,,,,,,,,"
"478,2010,""1"",66,""1"",""1"",2,""2"",""2"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"479,1950,""2"",7,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,,,,,,,50,""1"",""4"",""2"",""01"",""9"""
"479,1970,""2"",27,""1"",""2"",2,""2"",""2"",""0"",""38"",""4"",""1"",""4"",""93"",""9"",,,,,,,,,,,,,"
"479,1980,""2"",37,""1"",""2"",4,""3"",""2"",""0"",""38"",""4"",,""3"",""99"",""9"",,,,,,,,,,,,,"
"479,1990,""2"",47,""1"",""2"",4,""3"",""2"",""0"",""38"",""0"",""1"",""5"",""85"",""2"",5,,,,,,,,,,,,"
"479,2000,""2"",57,""1"",""2"",2,""3"",""2"",""0"",""38"",""0"",""1"",""5"",""80"",""2"",6,,,,,,,,,,,,"
"479,2010,""2"",67,""1"",""2"",2,""3"",""2"",""0"",""38"",""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"480,1950,""1"",4,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,43,""2"",""0"",""1"",""40"",""9"",36,""1"",""4"",""1"",""40"",""9"""
"480,1970,""1"",24,""1"",""3"",3,""1"",""1"",""0"",,""0"",""1"",""5"",""31"",""4"",9,,,,,,,,,,,,"
"480,1980,""1"",34,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""92"",""4"",9,,,,,,,,,,,,"
"480,1990,""1"",44,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""16"",""4"",9,,,,,,,,,,,,"
"480,2000,""1"",54,""1"",""9"",0,""1"",""2"",""0"",,""0"",""1"",""5"",""70"",""4"",5,,,,,,,,,,,,"
"480,2010,""1"",64,""1"",""1"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"481,1950,""2"",7,""1"",""3"",4,""4"",,""0"",,""2"",,,,,,29,""1"",""0"",""1"",""35"",""9"",28,""1"",""4"",""1"",""35"",""9"""
"482,1950,""1"",8,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"483,1950,""2"",2,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,44,""1"",""0"",""1"",""40"",""5"",33,""1"",""0"",""1"",""24"",""3"""
"484,1950,""1"",3,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,,,,,,,46,""1"",""0"",""2"",""01"",""9"""
"484,1970,""1"",23,""1"",""0"",0,""1"",""2"",""0"",,""0"",""1"",""5"",""12"",""1"",9,,,,,,,,,,,,"
"484,1980,""1"",33,""1"",""2"",5,""1"",""2"",""0"",,""0"",""1"",""5"",""12"",""5"",8,,,,,,,,,,,,"
"484,1990,""1"",43,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""04"",""4"",8,,,,,,,,,,,,"
"484,2000,""1"",53,""1"",""1"",4,""1"",""2"",""0"",,""4"",,""8"",""99"",""9"",7,,,,,,,,,,,,"
"484,2010,""1"",63,""1"",""1"",2,""1"",""2"",""0"",,""0"",""2"",""2"",""00"",""5"",4,,,,,,,,,,,,"
"485,1950,""1"",9,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,,,,,,,39,""1"",""4"",""1"",""38"",""5"""
